id,client_id,website_id,event_type,timestamp,data
3051,1753275737847367755,stirka_com_fr,session_start,2025-07-23 16:02:17.203+03,"{""page_url"": ""https://stirka.com/fr?utm_source=yandex_kb&utm_medium=context_mobile&utm_campaign=FR_98764487_RSYA_stirka_fr_za_kliki&utm_content=15220468867_com.vk.vkclient&utm_term=---autotargeting_Pskov&yclid=7081092350973050879"", ""referrer"": """", ""utm_params"": {""gclid"": null, ""yclid"": ""7081092350973050879"", ""roistat"": null, ""utm_term"": ""---autotargeting_Pskov"", ""utm_medium"": ""context_mobile"", ""utm_source"": ""yandex_kb"", ""utm_content"": ""15220468867_com.vk.vkclient"", ""utm_campaign"": ""FR_98764487_RSYA_stirka_fr_za_kliki""}, ""device_info"": {""language"": ""ru"", ""user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"", ""orientation"": null, ""pixel_ratio"": 3, ""screen_width"": 390, ""screen_height"": 844}}"
3052,1753275737847367755,stirka_com_fr,scroll_depth,2025-07-23 16:02:26.118+03,"{""time_on_page"": ""8.92"", ""scroll_percent"": 25}"
3053,1753275737847367755,stirka_com_fr,scroll_depth,2025-07-23 16:02:35.738+03,"{""time_on_page"": ""18.54"", ""scroll_percent"": 50}"
3054,1753275737847367755,stirka_com_fr,scroll_depth,2025-07-23 16:02:43.021+03,"{""time_on_page"": ""25.82"", ""scroll_percent"": 75}"
3055,1753275737847367755,stirka_com_fr,scroll_depth,2025-07-23 16:02:45.962+03,"{""time_on_page"": ""28.76"", ""scroll_percent"": 90}"
3056,1753275800755991627,stirka_com_fr,session_start,2025-07-23 16:03:20.415+03,"{""page_url"": ""https://stirka.com/fr?utm_source=yandex_kb&utm_medium=context_mobile&utm_campaign=FR_98764487_RSYA_stirka_fr_za_kliki&utm_content=15220468860_ru.avito.app&utm_term=---autotargeting_Saint%20Petersburg&yclid=11311806522476986367"", ""referrer"": """", ""utm_params"": {""gclid"": null, ""yclid"": ""11311806522476986367"", ""roistat"": null, ""utm_term"": ""---autotargeting_Saint Petersburg"", ""utm_medium"": ""context_mobile"", ""utm_source"": ""yandex_kb"", ""utm_content"": ""15220468860_ru.avito.app"", ""utm_campaign"": ""FR_98764487_RSYA_stirka_fr_za_kliki""}, ""device_info"": {""language"": ""ru"", ""user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1"", ""orientation"": ""portrait-primary"", ""pixel_ratio"": 3, ""screen_width"": 320, ""screen_height"": 693}}"
3057,1753275800755991627,stirka_com_fr,scroll_depth,2025-07-23 16:03:32.939+03,"{""time_on_page"": ""12.53"", ""scroll_percent"": 25}"
3058,1753275800755991627,stirka_com_fr,scroll_depth,2025-07-23 16:04:02.465+03,"{""time_on_page"": ""42.05"", ""scroll_percent"": 50}"
3059,1749842010257125916,stirka_com_fr,session_start,2025-07-23 16:05:57.191+03,"{""page_url"": ""https://stirka.com/fr?utm_source=yandex_kb&utm_medium=context_desktop&utm_campaign=FR_98764487_RSYA_stirka_fr_za_kliki&utm_content=15220468856_dzen.ru&utm_term=---autotargeting_Yekaterinburg&yclid=4959621089472020479"", ""referrer"": ""https://dzen.ru/"", ""utm_params"": {""gclid"": null, ""yclid"": ""4959621089472020479"", ""roistat"": null, ""utm_term"": ""---autotargeting_Yekaterinburg"", ""utm_medium"": ""context_desktop"", ""utm_source"": ""yandex_kb"", ""utm_content"": ""15220468856_dzen.ru"", ""utm_campaign"": ""FR_98764487_RSYA_stirka_fr_za_kliki""}, ""device_info"": {""language"": ""ru"", ""user_agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0"", ""orientation"": ""landscape-primary"", ""pixel_ratio"": 1, ""screen_width"": 1600, ""screen_height"": 900}}"
3060,1749842010257125916,stirka_com_fr,hover,2025-07-23 16:06:02.558+03,"{""element"": {""id"": null, ""tag"": ""A"", ""name"": null, ""text"": ""Получить презентацию"", ""class"": ""t997__btn t-btn t-btn_md ""}, ""hover_duration_ms"": 2982}"
